,Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude,Codes,Continent
0,Afghanistan,Kabul,507,45,14,34.5260131,69.17764759999999,AFG,Asia
1,Afghanistan,Herat,456,102,10,34.3508273,62.2164003,AFG,Asia
2,Afghanistan,Kandahar,245,6,5,31.6206429,65.7157231,AFG,Asia
3,Afghanistan,Balkh,91,3,6,36.7581256,66.8980826,AFG,Asia
4,Afghanistan,Paktia,55,0,1,33.705724,69.4083555,AFG,Asia
5,Afghanistan,Nimruz,53,5,0,30.7753811,62.4793088,AFG,Asia
6,Afghanistan,Nangarhar,36,0,2,34.220389000000004,70.38003140000002,AFG,Asia
7,Afghanistan,Ghazni,32,3,4,33.3149631,67.828989,AFG,Asia
8,Afghanistan,Kunduz,30,1,0,36.87071870000001,68.75635279999999,AFG,Asia
9,Afghanistan,Helmand,24,0,0,31.0,64.0,AFG,Asia
10,Afghanistan,Kunar,23,0,1,34.95,71.133333,AFG,Asia
11,Afghanistan,Laghman,23,0,0,34.783333,70.18333299999999,AFG,Asia
12,Afghanistan,Baghlan,22,2,2,35.75,69.0,AFG,Asia
13,Afghanistan,Takhar,21,0,2,36.5940732,69.79389959999999,AFG,Asia
14,Afghanistan,Logar,19,2,1,34.0653595,69.160172,AFG,Asia
15,Afghanistan,Samangan,17,6,0,36.0,67.666667,AFG,Asia
16,Afghanistan,Kapisa,13,2,0,34.905556,69.741667,AFG,Asia
17,Afghanistan,Jowzjan,11,0,1,36.9665706,65.9560232,AFG,Asia
18,Afghanistan,Paktika,11,0,1,32.393623100000006,68.70365140000001,AFG,Asia
19,Afghanistan,Bamyan,10,2,0,34.75,67.25,AFG,Asia
20,Afghanistan,Farah,10,6,0,32.607111,62.671011,AFG,Asia
21,Afghanistan,Ghor,10,1,0,34.1605257,64.9201949,AFG,Asia
22,Afghanistan,Zabul,10,2,0,32.306894199999995,67.12990400000001,AFG,Asia
23,Afghanistan,Badghis,9,0,0,35.0,63.75,AFG,Asia
24,Afghanistan,Daykundi,9,1,1,33.725113,66.2196554,AFG,Asia
25,Afghanistan,Faryab,9,1,0,35.9261784,64.62377579999999,AFG,Asia
26,Afghanistan,Panjshir,8,0,0,35.4338536,69.79308990000001,AFG,Asia
27,Afghanistan,Khost,6,0,0,33.4014634,69.8912294,AFG,Asia
28,Afghanistan,Sar-e Pol,6,0,0,35.5532126,66.24267660000001,AFG,Asia
29,Afghanistan,Wardak,6,0,0,34.3191345,68.3360426,AFG,Asia
30,Afghanistan,Parwan,5,0,0,34.9797014,68.9146703,AFG,Asia
31,Afghanistan,Oruzgan,3,0,0,32.812968100000006,66.0183185,AFG,Asia
32,Afghanistan,Badakhshan,1,1,0,36.80402539999999,71.36765799999998,AFG,Asia
33,Algeria,Blida Province,749,133,104,36.4701645,2.8287985,DZA,Africa
34,Algeria,Algiers Province,475,261,103,36.775360600000006,3.0601882,DZA,Africa
35,Algeria,Oran Province,194,50,13,35.7032751,-0.6492975999999999,DZA,Africa
36,Algeria,Sétif Province,160,2,11,36.1892751,5.403493,DZA,Africa
37,Algeria,Constantine Province,130,0,9,36.364519,6.6082600000000005,DZA,Africa
38,Algeria,Aïn Defla Province,126,0,5,36.2656797,1.9701666,DZA,Africa
39,Algeria,Tipaza Province,122,0,21,2.4482509,36.5918179,DZA,Africa
40,Algeria,Béjaïa Province,116,1,14,36.7511783,5.0643687,DZA,Africa
41,Algeria,Tizi Ouzou Province,99,2,14,36.7137843,4.0493919,DZA,Africa
42,Algeria,Bordj Bou Arréridj Province,82,0,17,36.07411210000001,4.7613476,DZA,Africa
43,Algeria,Tlemcen Province,61,0,6,34.881789000000005,-1.316699,DZA,Africa
44,Algeria,Oum El Bouaghi Province,59,0,4,35.86877579999999,7.115064500000001,DZA,Africa
45,Algeria,Mostaganem Province,56,0,3,35.92880800000001,0.089978,DZA,Africa
46,Algeria,Ouargla Province,53,1,5,31.94467,5.320958,DZA,Africa
47,Algeria,Tiaret Province,52,0,2,35.3661448,1.3194687,DZA,Africa
48,Algeria,Ghardaia Province,51,0,4,32.485855,3.677104,DZA,Africa
49,Algeria,Chlef Province,49,0,1,36.164592,1.331499,DZA,Africa
50,Algeria,Djelfa Province,48,19,4,34.671359,3.254037,DZA,Africa
51,Algeria,Médéa Province,46,21,10,36.265344,2.766957,DZA,Africa
52,Algeria,Tissemsilt Province,46,1,2,35.604813,1.810476,DZA,Africa
53,Algeria,Biskra Province,44,2,6,34.8508508,5.7286877999999986,DZA,Africa
54,Algeria,Jijel Province,43,0,5,36.8167305,5.7714940000000015,DZA,Africa
55,Algeria,Boumerdès Province,42,1,7,36.758882,3.470596,DZA,Africa
56,Algeria,Sidi Bel Abbès Province,41,0,6,35.1911682,-0.6347284000000001,DZA,Africa
57,Algeria,Mascara Province,39,2,4,35.394081,0.1379568,DZA,Africa
58,Algeria,El Oued Province,35,0,8,33.3611766,6.8603492,DZA,Africa
59,Algeria,Skikda Province,34,3,4,36.879882,6.907485,DZA,Africa
60,Algeria,Adrar Province,31,0,1,27.8733807,-0.2874884,DZA,Africa
61,Algeria,Aïn Témouchent Province,31,0,4,35.26665705,-1.1499276224075037,DZA,Africa
62,Algeria,Béchar Province,29,0,0,31.6165355,-2.2180053,DZA,Africa
63,Algeria,Batna Province,26,1,4,35.554404,6.1767453,DZA,Africa
64,Algeria,Annaba Province,25,3,3,36.8982165,7.7549272,DZA,Africa
65,Algeria,Khenchela Province,25,0,2,7.145711,35.43015399999999,DZA,Africa
66,Algeria,Laghouat Province,23,0,0,33.8063518,2.8808616,DZA,Africa
67,Algeria,Bouïra Province,22,15,3,36.37390120000001,3.9007007000000007,DZA,Africa
68,Algeria,Tébessa Province,22,0,3,35.4035956,8.1212322,DZA,Africa
69,Algeria,Relizane Province,19,0,3,35.738119299999994,0.5547673000000001,DZA,Africa
70,Algeria,Guelma Province,17,0,1,36.465084,7.430647,DZA,Africa
71,Algeria,M'Sila Province,17,0,7,35.70875529999999,4.5371552,DZA,Africa
72,Algeria,El Taref Province,12,0,0,35.6476666,5.4598195,DZA,Africa
73,Algeria,Mila Province,11,0,1,36.451941,6.262331,DZA,Africa
74,Algeria,Souk Ahras Province,9,0,1,36.284832,7.9515466,DZA,Africa
75,Algeria,Saïda Province,4,0,0,34.841640500000004,0.1509912,DZA,Africa
76,Algeria,El Bayadh Province,3,0,0,33.63785225,1.0122039112504564,DZA,Africa
77,Algeria,Illizi Province,2,0,0,26.488083500000002,8.357149150673568,DZA,Africa
78,Algeria,Naâma Province,1,0,0,33.2647342,-0.3110393,DZA,Africa
79,Algeria,Tamanrasset Province,1,0,0,22.7854543,5.5324465,DZA,Africa
80,Argentina,Buenos Aires Province,1331,0,76,-35.1458014,-62.7306676,ARG,South America
81,Argentina,Buenos Aires,1260,0,69,-34.6075682,-58.4370894,ARG,South America
82,Argentina,Chaco Province,298,0,12,-25.3042318,-57.6149682,ARG,South America
83,Argentina,Cordoba,273,0,12,-31.4173391,-64.183319,ARG,South America
84,Argentina,Santa Fe Province,242,0,2,-32.92920765,-60.818794351479255,ARG,South America
85,Argentina,Río Negro,184,0,7,-40.4811973,-67.6145911,ARG,South America
86,Argentina,Tierra del Fuego Province,117,0,0,-54.4071064,-67.8974895,ARG,South America
87,Argentina,Neuquen,108,0,4,-38.36950570000001,-69.832275,ARG,South America
88,Argentina,Mendoza Province,75,0,10,-35.1458014,-62.7306676,ARG,South America
89,Argentina,La Rioja Province,50,0,5,-32.87875080000001,-68.835015,ARG,South America
90,Argentina,Corrientes,47,0,0,-28.5912315,-57.9394658,ARG,South America
91,Argentina,Santa Cruz Province,43,0,0,-48.5693327,-70.1606767,ARG,South America
92,Argentina,Tucumán,35,0,3,-26.5643582,-64.882397,ARG,South America
93,Argentina,Entre Rios,23,0,0,-31.6252842,-59.3539578,ARG,South America
94,Argentina,Santiago del Estero Province,15,0,0,-34.7092989,-58.4090002,ARG,South America
95,Argentina,San Luis Province,10,0,0,-25.2208616,-57.518976,ARG,South America
96,Argentina,Misiones Province,6,0,1,-51.6296805,-69.2067251,ARG,South America
97,Argentina,Jujuy,5,0,0,-23.3161458,-65.7595288,ARG,South America
98,Argentina,La Pampa,5,0,0,-37.2314643,-65.3972948,ARG,South America
99,Argentina,Salta Province,4,0,0,-32.89604480000001,-68.8348455,ARG,South America
100,Argentina,Chubut Province,2,0,0,-44.99026420000001,-70.81717306137952,ARG,South America
101,Argentina,San Juan Province,2,0,0,-25.4656076,-54.68059153754289,ARG,South America
102,Armenia,Yerevan,219,0,7,40.17761210000001,44.5125849,ARM,Asia
103,Armenia,Ararat Province,179,0,0,39.9530516,44.801806075,ARM,Asia
104,Armenia,Kotayk Province,88,0,0,40.2803175,44.6545793,ARM,Asia
105,Armenia,Armavir Province,83,0,0,40.1158531,43.9365414,ARM,Asia
106,Armenia,Syunik Province,25,0,0,39.35086995,46.155037887649314,ARM,Asia
107,Armenia,Shirak Province,20,0,1,40.81400525,43.87987291777994,ARM,Asia
108,Armenia,Lori Province,12,0,0,40.9589685,44.54629758256929,ARM,Asia
109,Armenia,Aragatsotn Province,10,0,0,40.479544,44.29490030548395,ARM,Asia
110,Armenia,Gegharkunik Province,10,0,0,40.30526105,45.41001320000001,ARM,Asia
111,Armenia,Tavush Province,6,0,0,40.97285215,45.15347536249365,ARM,Asia
112,Armenia,Vayots Dzor Province,1,0,0,39.75381845,45.4236282167009,ARM,Asia
113,Australia,New South Wales,3004,0,0,-31.875983500000004,147.2869493,AUS,Oceania
114,Australia,Victoria,1349,0,0,-36.5986096,144.6780052,AUS,Oceania
115,Australia,Queensland,1033,0,0,-22.1646782,144.58449030000003,AUS,Oceania
116,Australia,Western Australia,549,0,0,-25.2303005,121.0187246,AUS,Oceania
117,Australia,South Australia,438,0,0,-30.5343665,135.6301212,AUS,Oceania
118,Australia,Tasmania,214,0,0,-42.14220555,146.67235178784668,AUS,Oceania
119,Australia,Australian Capital Territory,106,0,0,-35.488350200000006,149.00269419999995,AUS,Oceania
120,Australia,Northern Territory,27,0,0,-19.8516101,133.2303375,AUS,Oceania
121,Austria,Tyrol,3427,2556,86,47.223193,11.5261028,AUT,Europe
122,Austria,Lower Austria,2495,1572,83,48.2817813,15.7632457,AUT,Europe
123,Austria,Upper Austria,2205,1884,41,48.25,14.0,AUT,Europe
124,Austria,Vienna,2204,1635,96,48.2083537,16.372504199999998,AUT,Europe
125,Austria,Styria,1663,816,106,47.2500001,15.166666500000002,AUT,Europe
126,Austria,Salzburg,1201,930,30,47.7981346,13.0464806,AUT,Europe
127,Austria,Vorarlberg,859,731,10,47.25,9.9166667,AUT,Europe
128,Austria,Carinthia,394,307,10,46.7500001,13.8333333,AUT,Europe
129,Austria,Burgenland,307,200,8,47.5000001,16.4166666,AUT,Europe
130,Belgium,Flanders,25795,0,0,51.0962462,4.1798512892601565,BEL,Europe
131,Belgium,Wallonia,15188,0,0,50.1545331,5.3991821671645575,BEL,Europe
132,Belgium,Brussels,4702,0,0,50.8465573,4.351697,BEL,Europe
133,Bolivia,Santa Cruz Department,525,0,22,-17.333333,-61.5,BOL,South America
134,Bolivia,La Paz Department,168,0,15,-18.0226485,-70.25354370000001,BOL,South America
135,Bolivia,Oruro Department,79,0,4,-22.0889644,-65.59196452500437,BOL,South America
136,Bolivia,Cochabamba Department,78,0,6,-18.0226485,-70.25354370000001,BOL,South America
137,Bolivia,Beni Department,57,0,1,-19.024982,-65.703455,BOL,South America
138,Bolivia,Potosi Department,26,0,1,-20.666667,-66.666667,BOL,South America
139,Bolivia,Pando Department,12,0,1,-11.183333,-67.18333299999999,BOL,South America
140,Bolivia,Tarija Department,3,0,0,-11.3760022,-67.288238,BOL,South America
141,Bolivia,Chuquisaca Department,2,0,0,-64.416667,-20.0,BOL,South America
142,Brazil,State of São Paulo,20715,0,1700,-23.5506507,-46.6333824,BRA,South America
143,Brazil,State of Rio de Janeiro,7111,0,645,-22.9110137,-43.2093727,BRA,South America
144,Brazil,State of Ceará,5833,0,327,-5.3264703,-39.7156073,BRA,South America
145,Brazil,State of Pernambuco,4898,0,415,-8.4116316,-37.5919699,BRA,South America
146,Brazil,State of Amazonas,3833,0,304,-4.479925,-63.5185396,BRA,South America
147,Brazil,State of Maranhão,2223,0,112,-5.2085503,-45.3930262,BRA,South America
148,Brazil,State of Bahia,2209,0,73,-12.285251,-41.9294776,BRA,South America
149,Brazil,State of Pará,1867,0,100,-4.7493933,-52.89730060000001,BRA,South America
150,Brazil,State of Espírito Santo,1703,0,51,-19.5687682,-40.1721991,BRA,South America
151,Brazil,State of Minas Gerais,1548,0,61,-18.5264844,-44.1588654,BRA,South America
152,Brazil,State of Santa Catarina,1235,0,42,-27.0628367,-51.11496500000001,BRA,South America
153,Brazil,State of Rio Grande do Sul,1166,0,35,-29.8425284,-53.76805770000001,BRA,South America
154,Brazil,State of Paraná,1156,0,72,-24.4842187,-51.8148872,BRA,South America
155,Brazil,Federal District,1066,0,27,-15.7754462,-47.7970891,BRA,South America
156,Brazil,State of Rio Grande do Norte,825,0,44,-5.6781175,-36.4781776,BRA,South America
157,Brazil,State of Amapá,798,0,21,1.3545442,-51.9161977,BRA,South America
158,Brazil,State of Goiás,573,0,25,-15.9323662,-50.13929279999999,BRA,South America
159,Brazil,State of Alagoas,554,0,32,-9.6611661,-36.65024260000001,BRA,South America
160,Brazil,State of Paraíba,499,0,49,-7.1219366,-36.7246845,BRA,South America
161,Brazil,State of Roraima,401,0,4,2.135138,-61.3631922,BRA,South America
162,Brazil,State of Rondônia,364,0,10,-10.943145,-62.8277863,BRA,South America
163,Brazil,State of Piauí,331,0,18,-7.699278200000001,-42.5043787,BRA,South America
164,Brazil,State of Acre,279,0,11,-9.0478679,-70.52649759999998,BRA,South America
165,Brazil,State of Mato Grosso,250,0,9,-12.2115009,-55.5716547,BRA,South America
166,Brazil,State of Mato Grosso do Sul,234,0,7,-19.5852564,-54.4794731,BRA,South America
167,Brazil,State of Sergipe,159,0,9,-10.6743911,-37.3773519,BRA,South America
168,Brazil,State of Tocantins,58,0,2,-10.8855129,-48.3716912,BRA,South America
169,Cambodia,Sihanoukville,40,0,0,10.5045515,103.25784114285528,KHM,Asia
170,Cambodia,Phnom Penh,28,0,0,11.568271,104.9224426,KHM,Asia
171,Cambodia,Kampong Cham Province,16,0,0,11.9921855,105.4628346,KHM,Asia
172,Cambodia,Battambang Province,8,0,0,13.0998526,103.1966659,KHM,Asia
173,Cambodia,Siem Reap Province,7,0,0,13.355487,103.8608382,KHM,Asia
174,Cambodia,Banteay Meanchey Province,4,0,0,13.589396100000002,102.9723093,KHM,Asia
175,Cambodia,Kep Province,4,0,0,10.4827998,104.3113349,KHM,Asia
176,Cambodia,Tbong Khmum Province,4,0,0,11.8914565,105.7756828,KHM,Asia
177,Cambodia,Kampong Chhnang Province,3,0,0,12.2536026,104.6658389,KHM,Asia
178,Cambodia,Kampot Province,2,0,0,10.6183061,104.1797339,KHM,Asia
179,Cambodia,Kandal Province,2,0,0,10.9986692,106.1691459,KHM,Asia
180,Cambodia,Koh Kong Province,2,0,0,11.4560302,103.122046,KHM,Asia
181,Cambodia,Preah Vihear Province,2,0,0,13.65115365,105.25819111658414,KHM,Asia
182,Canada,Quebec,24107,5342,1515,52.4760892,-71.8258668,CAN,North America
183,Canada,Ontario,14432,8000,835,50.000678,-86.000977,CAN,North America
184,Canada,Alberta,4480,1549,73,55.001251,-115.002136,CAN,North America
185,Canada,British Columbia,1948,1137,100,55.001251,-125.002441,CAN,North America
186,Canada,Nova Scotia,873,439,24,45.1960403,-63.1653789,CAN,North America
187,Canada,Saskatchewan,353,288,4,55.5321257,-106.1412243,CAN,North America
188,Canada,Manitoba,272,199,6,55.001251,-97.001038,CAN,North America
189,Canada,Newfoundland and Labrador,258,219,3,53.82173270000001,-61.2295532,CAN,North America
190,Canada,New Brunswick,118,111,0,46.500283,-66.75018299999999,CAN,North America
191,Canada,Prince Edward Island,26,24,0,46.50354535,-63.59551713991449,CAN,North America
192,Canada,Yukon,11,8,0,63.000147,-136.002502,CAN,North America
193,Canada,Northwest Territories,5,5,0,65.00000039999999,-118.0,CAN,North America
194,Canada,Nunavut,0,0,0,70.0000073,-90.0,CAN,North America
195,Chile,Santiago Metropolitan Region,7496,0,91,-33.5739341,-70.62055179999999,CHL,South America
196,Chile,Araucania,1216,0,29,-38.67101160000001,-72.25645759999998,CHL,South America
197,Chile,Ñuble,731,0,14,-36.63315770000001,-71.9384821,CHL,South America
198,Chile,Bio Bio,703,0,6,-37.3391407,-72.4106825,CHL,South America
199,Chile,Magallanes and Chilean Antarctica,668,0,9,-53.35275179999999,-71.5547782,CHL,South America
200,Chile,Los Lagos,473,0,8,-42.300844,-73.105387,CHL,South America
201,Chile,Valparaíso,460,0,9,-33.0458456,-71.6196749,CHL,South America
202,Chile,Antofagasta,443,0,4,-23.6041314,-69.0842783,CHL,South America
203,Chile,Maule,354,0,11,-35.5972284,-71.48868,CHL,South America
204,Chile,Arica y Parinacota,252,0,3,-18.5918514,-69.75860829999999,CHL,South America
205,Chile,Los Ríos,178,0,3,-39.9742911,-72.667478,CHL,South America
206,Chile,Tarapacá,156,0,1,-20.1636672,-69.5463448,CHL,South America
207,Chile,O'Higgins,92,0,1,-48.47302585,-72.84749314466745,CHL,South America
208,Chile,Coquimbo,73,0,0,-30.7546652,-70.9005536,CHL,South America
209,Chile,Atacama,29,0,0,-27.5571783,-70.0156882,CHL,South America
210,Chile,Aysén,7,0,0,-46.1434629,-74.36488694169806,CHL,South America
211,China,Hubei,67803,64014,3212,31.15172525,112.87832224656044,CHN,Asia
212,China,Guangdong Province,1532,1395,8,24.7443043,113.0814482,CHN,Asia
213,China,Henan,1276,1252,22,34.0000001,113.9999999,CHN,Asia
214,China,Zhejiang,1264,1230,1,29.0000001,119.9999999,CHN,Asia
215,China,Hunan,1019,1014,4,27.999587800000004,112.009538,CHN,Asia
216,China,Anhui,990,984,6,32.0,117.0,CHN,Asia
217,China,Jiangxi,937,935,1,28.0,116.0,CHN,Asia
218,China,Shandong,780,755,7,36.0000001,118.9999999,CHN,Asia
219,China,Jiangsu,651,633,0,33.0000001,119.9999999,CHN,Asia
220,China,Beijing,587,443,8,39.906217,116.3912757,CHN,Asia
221,China,Chongqing,579,570,6,29.5585712,106.5492822,CHN,Asia
222,China,Sichuan,559,540,3,30.5000001,102.4999999,CHN,Asia
223,China,Shanghai,536,383,6,31.232275800000004,121.4692071,CHN,Asia
224,China,Heilongjiang,524,469,13,48.00000470000001,127.999992,CHN,Asia
225,China,Fujian,350,305,1,26.5450001,117.842778,CHN,Asia
226,China,Hebei,327,310,6,39.0000001,116.0,CHN,Asia
227,China,Shaanxi,256,246,3,36.0,109.0,CHN,Asia
228,China,Guangxi,254,252,2,24.0,109.0,CHN,Asia
229,China,Yunnan,184,172,2,25.0,102.0,CHN,Asia
230,China,Tianjin,180,144,3,39.1235635,117.1980785,CHN,Asia
231,China,Hainan,168,162,6,19.2000001,109.5999999,CHN,Asia
232,China,Guizhou,147,144,2,27.0,107.0,CHN,Asia
233,China,Liaoning,142,128,2,40.99751970000001,122.9955469,CHN,Asia
234,China,Gansu,139,132,2,38.0000001,101.9999999,CHN,Asia
235,China,Shanxi,138,133,0,37.0,112.0,CHN,Asia
236,China,Inner Mongolia,118,74,1,43.2443242,114.3251664,CHN,Asia
237,China,Jilin,98,92,1,42.9995032,125.9816054,CHN,Asia
238,China,Xinjiang,76,73,3,41.7574769,87.16738423046895,CHN,Asia
239,China,Ningxia,75,75,0,37.0000001,105.9999999,CHN,Asia
240,China,Qinghai,18,18,0,35.40709525,95.95211573241954,CHN,Asia
241,China,Tibet,1,1,0,31.89434315,87.07813712706509,CHN,Asia
242,Croatia,City of Zagreb,462,250,15,45.79151065,15.98246722398631,HRV,Europe
243,Croatia,Split-Dalmatia County,460,177,16,43.07361015,16.027989049469006,HRV,Europe
244,Croatia,Krapina-Zagorje County,133,36,1,46.0983218,15.9377404,HRV,Europe
245,Croatia,Zagreb County,127,47,3,45.7017634,16.2347136,HRV,Europe
246,Croatia,Osijek-Baranja County,113,60,7,45.541111,18.4384615,HRV,Europe
247,Croatia,Dubrovnik-Neretva County,105,38,6,42.7580845,17.3352326,HRV,Europe
248,Croatia,Istria County,90,82,2,45.2098898,13.6822959,HRV,Europe
249,Croatia,Zadar County,85,37,1,44.223288200000006,15.3739652,HRV,Europe
250,Croatia,Šibenik-Knin County,83,37,1,43.8410419,16.022628,HRV,Europe
251,Croatia,Primorje-Gorski Kotar County,82,35,1,45.4225937,14.6172032,HRV,Europe
252,Croatia,Koprivnica-Križevci County,63,14,0,46.12020575,16.779842997977994,HRV,Europe
253,Croatia,Varaždin County,50,30,0,46.2572752,16.2900851,HRV,Europe
254,Croatia,Vukovar-Srijem County,39,10,0,45.2283407,18.8590442,HRV,Europe
